,id,location.city.name,location.city.normalized_name,location.district.name,location.region.name,location.region.normalized_name,title,price,currency,floor_select,furniture,builttype,m,rooms,rent
156,767044999,Łódź,lodz,Bałuty,Łódzkie,lodzkie,Mieszkanie 2 pok. - Teofilów - Traktorowa 74,2100.0,PLN,1,yes,blok,45,two,800
157,688144184,Kołobrzeg,kolobrzeg,,Zachodniopomorskie,zachodniopomorskie,Mieszkanie Kołobrzeg Osiedle Bursztynowe  wynajem długoterminowy,2200.0,PLN,3,yes,apartamentowiec,30,one,1
158,708734853,Wrocław,wroclaw,Śródmieście,Dolnośląskie,dolnoslaskie,Pokój Mieszkanie Wrocław Plac Grunwaldzki wynajem  centrum,999.0,PLN,Parter,yes,apartamentowiec,70,three,500
159,764036717,Biała Podlaska,biala-podlaska,,Lubelskie,lubelskie,Mieszkanie do wynajęcia,1200.0,PLN,7,yes,blok,61.9,three,275
160,762039836,Kraków,krakow,Łagiewniki-Borek Fałęcki,Małopolskie,malopolskie,Wynajem krótkoterminowy,140.0,PLN,4,yes,wolnostojacy,30,one,300
161,614595992,Rzeszów,rzeszow,,Podkarpackie,podkarpackie,"Od zaraz mieszkanie 3pokojowe, dogodna lokalizacja NEGOCJACJE",2000.0,PLN,1,yes,blok,63,three,360
162,763364953,Szczecin,szczecin,Pomorzany,Zachodniopomorskie,zachodniopomorskie,Kawalerka włościańska Pomorzany wynajem/apartment for student Pomorzan,1750.0,PLN,6,yes,blok,24,one,240
163,770080257,Zielona Góra,zielonagora,,Lubuskie,lubuskie,2 pokojowe 67m2 bezposrednio,1900.0,PLN,10,yes,kamienica,67,two,400
164,769876918,Gdańsk,gdansk,Przymorze Małe,Pomorskie,pomorskie,Słoneczne dwa pokoje Przymorze | od zaraz,3330.0,PLN,3,yes,blok,35,two,290
165,763663365,Radom,radom,,Mazowieckie,mazowieckie,Nowoczesne mieszkanie do wynajęcia w Radomiu z pięknym widokiem 32m2,1500.0,PLN,4,yes,blok,32,two,470
166,770489609,Katowice,katowice,Śródmieście,Śląskie,slaskie,"Nowa kawalerka, Katowice Centrum, ulica Styczyńskiego k. Placu Miarki",1500.0,PLN,1,yes,kamienica,19,one,500
167,745952915,Kraków,krakow,Prądnik Biały,Małopolskie,malopolskie,Wynajem Mieszkanie ul. Meiera Kraków Winda Parking 1 październik,2990.0,PLN,4,yes,blok,41,two,655
168,770294721,Katowice,katowice,Bogucice,Śląskie,slaskie,Wynajmę mieszkanie na osiedlu Karoliny. Nowe!,2000.0,PLN,1,yes,blok,32,two,700
169,592781085,Gdańsk,gdansk,Śródmieście,Pomorskie,pomorskie,Mieszkanie do wynajęcia,3800.0,PLN,3,yes,apartamentowiec,40,two,420
170,770490093,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,BEZCZYNSZOWA kawalarka-wysoki standard-klimatyzacj,1700.0,PLN,2,yes,wolnostojacy,30,two,300
171,770489512,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,"Kawalerka z wydzieloną sypialnią, ul. Rybaki, bezpośrednio",1650.0,PLN,6,yes,kamienica,24,one,1
172,759155888,Białystok,bialystok,Centrum,Podlaskie,podlaskie,2 pokoje przy Białówny - os. Centrum!,1600.0,PLN,8,yes,blok,48,two,100
173,750989656,Warszawa,warszawa,Bielany,Mazowieckie,mazowieckie,Mieszkanie na Bielanach/LOGGIA/KLIMA/METRO MŁOCINY /Wolne od Września,3000.0,PLN,4,yes,apartamentowiec,40,two,390
174,744946771,Kraków,krakow,Grzegórzki,Małopolskie,malopolskie,"Pokój w prywatnym akademiku (ochrona, siłownia, gaming room)",1800.0,PLN,2,yes,apartamentowiec,16,one,1
175,761790762,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,"Wynajmę mieszkanie 2 pok. (43m2) na Woli, Fort Wola",3500.0,PLN,3,yes,blok,43,two,10
176,684953867,Kraków,krakow,Dębniki,Małopolskie,malopolskie,Atrakcyjne mieszkanie Ruczaj 2600 z mediami + miejsce parkingowe,2600.0,PLN,3,yes,blok,37.82,two,350
177,769874157,Gdańsk,gdansk,Przymorze Małe,Pomorskie,pomorskie,Lokal dwupokojowy pet friendly od zaraz,3250.0,PLN,2,yes,blok,37,two,590
178,758915743,Szeligi,szeligi_74317,,Mazowieckie,mazowieckie,Wynajmę bezpośrednio 3 pokojowe mieszkanie 68m2 Bemowo Szeligi,4000.0,PLN,4,yes,apartamentowiec,68,three,650
179,769088514,Gdańsk,gdansk,Brzeźno,Pomorskie,pomorskie,mieszkanie na wakacje,250.0,PLN,8,yes,blok,33,two,1
180,770408592,Borkowo,borkowo_3537,,Pomorskie,pomorskie,"Apartament, wysoki standard Gdańsk. Wynajem na doby, krótkoterminowy",350.0,PLN,4,yes,blok,37,two,650
181,763867785,Wrocław,wroclaw,Śródmieście,Dolnośląskie,dolnoslaskie,"Mieszkanie 47 m2, Wyszyńskiego, Szczytnicka, Plac Grunwaldzki, Wrocław",2400.0,PLN,4,yes,blok,47,two,246
182,768710824,Świecie,swiecie,,Kujawsko-pomorskie,kujawsko-pomorskie,"48m, IV pietro, 2 pokoje, Marianki Krausego 19 od 01 sierpnia",1300.0,PLN,6,yes,blok,48,two,1
183,746281788,Mikołajki,mikolajki_120501,,Warmińsko-mazurskie,warminsko-mazurskie,Apartament Ptasia Mikołajki,350.0,PLN,1,yes,blok,48,two,1
184,764051536,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,Wynajmę wyjątkowe mieszkanie Warszawa Ursynów Lasek Brzozowy Migdałowa,2500.0,PLN,4,yes,blok,46,two,600
185,770486919,Września,wrzesnia,,Wielkopolskie,wielkopolskie,Świeżo wyremontowane mieszkanie 3-pokojowe Września 49 mkw,310000.0,PLN,Parter,no,blok,49,three,250
186,770486809,Łódź,lodz,Śródmieście,Łódzkie,lodzkie,"Wynajem, ul.Tagore, 36m2, 2 pokoje",1850.0,PLN,1,yes,blok,36,two,369.75
187,770486728,Czarne,czarne_4633,,Pomorskie,pomorskie,Kawalerka do wynajecia na ul. Podmurnej na parterze,700.0,PLN,1,yes,kamienica,30,one,1
188,746981143,Juszkowo,juszkowo,,Pomorskie,pomorskie,"Mam do wynajęcia pusty lokal 21,5 m2 w Juszkowie, 83-000 Pruszcz Gd.",1600.0,PLN,1,no,szeregowiec,70,one,
189,766145337,Łódź,lodz,Śródmieście,Łódzkie,lodzkie,Klimatyczny apartament w nowym centrum Łodzi,2000.0,PLN,2,yes,kamienica,40.39,one,
190,704032165,Radom,radom,,Mazowieckie,mazowieckie,"Dwupokojowe mieszkanie po remoncie, atrakcyjna lokalizacja.",1350.0,PLN,,yes,blok,48.23,two,
191,770486179,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,mieszkanie do wynajęcia - 2 pokoje z kuchnią,2600.0,PLN,,yes,kamienica,37,two,
192,766353154,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,Mieszkanie Ursynów - bezposrednio,3200.0,PLN,2,yes,blok,59,two,640
193,757699888,Poznań,poznan,Junikowo,Wielkopolskie,wielkopolskie,Domek wolnostojący 45m2 kawalerka po remoncie na wynajem OD ZARAZ!,2400.0,PLN,Parter,yes,wolnostojacy,45,two,1
194,767811001,Kielce,kielce,,Świętokrzyskie,swietokrzyskie,Funkcjonalne 3 pokojowe mieszkanie,2000.0,PLN,3,no,blok,47.13,three,486
195,770484836,Kraków,krakow,Podgórze,Małopolskie,malopolskie,2-pokojowe mieszkanie na Starym Podgórzu!,3499.0,PLN,3,yes,apartamentowiec,43,two,560
196,710047904,Opole,opole,,Opolskie,opolskie,Mieszkanie ROGOW OPOLSKI 2-pokojowe 55m2 + piwnica + ogród,1350.0,PLN,1,no,blok,48,two,420
197,767506093,Rzeszów,rzeszow,,Podkarpackie,podkarpackie,"Trzypokojowe z balkonem Architektów, Rzeszów",2200.0,PLN,6,yes,blok,40,three,500
198,770485628,Warszawa,warszawa,Bemowo,Mazowieckie,mazowieckie,2 pokojowe mieszkanie przy Forcie Bema z garażem,2500.0,PLN,1,no,blok,57,two,612.55
199,770486011,Białystok,bialystok,Przydworcowe,Podlaskie,podlaskie,2-pok.wyposażone ul. Młynowa,1800.0,PLN,2,yes,blok,43.5,two,600
200,770485566,Ozorków,ozorkow,,Łódzkie,lodzkie,Wynajmę mieszkanie 61m2 - Ozorków,1000.0,PLN,3,no,blok,61,three,525
201,767511566,Wrocław,wroclaw,Stare Miasto,Dolnośląskie,dolnoslaskie,"1,5 km od Rynku * balkon * garaż * nowe budownictwo",2900.0,PLN,7,yes,apartamentowiec,54,two,1
202,714640391,Starogard Gdański,starogard-gdanski,,Pomorskie,pomorskie,Mieszkanie do wynajęcia,1100.0,PLN,2,no,kamienica,60,two,150
203,770485851,Warszawa,warszawa,Praga-Południe,Mazowieckie,mazowieckie,Umeblowane / Gocław / duży balkon,2700.0,PLN,4,yes,blok,41,two,500
204,770485435,Bydgoszcz,bydgoszcz,,Kujawsko-pomorskie,kujawsko-pomorskie,Wyposazone mieszkanie kawalerka ul Gdanska,1350.0,PLN,Parter,yes,kamienica,19,one,400
205,761676594,Kraków,krakow,Stare Miasto,Małopolskie,malopolskie,Lux 1bed || TARASY VERONA || 70m2,3400.0,PLN,3,yes,apartamentowiec,70,two,477
206,768617626,Wrocław,wroclaw,Stare Miasto,Dolnośląskie,dolnoslaskie,"Kawalerka z dużym balkonem przy ul. Stalowej, 10 minut od Rynku!",2500.0,PLN,3,yes,blok,25,one,350
207,764725639,Gdynia,gdynia,Mały Kack,Pomorskie,pomorskie,Apartament w centrum Gdyni z widokiem na las,3600.0,PLN,1,yes,apartamentowiec,49,two,400
208,770485363,Płock,plock,,Mazowieckie,mazowieckie,Wynajmę mieszkanie 35m os Kutnowska,1200.0,PLN,3,yes,blok,35,two,1
209,691003820,Polkowice,polkowice,,Dolnośląskie,dolnoslaskie,Wynajmę mieszkanie 52m2 za 1000 zł,1000.0,PLN,3,yes,blok,52,two,250
210,763079487,Sosnowiec,sosnowiec,,Śląskie,slaskie,Mieszkanie na wynajem,1550.0,PLN,3,no,kamienica,60,two,360
211,770484954,Lublin,lublin,,Lubelskie,lubelskie,"Kawalerka 34m2, Środmieście, ul Sieroca",1500.0,PLN,1,yes,kamienica,34,one,697
212,756080819,Świebodzice,swiebodzice,,Dolnośląskie,dolnoslaskie,"Kawalerka na wynajem, nowy budynek, wysoki standard.",1500.0,PLN,3,yes,blok,28,one,1
213,770484828,Koszalin,koszalin,,Zachodniopomorskie,zachodniopomorskie,Wynajmę mieszkanie 2 pokojowe w centrum Koszalina,1550.0,PLN,Parter,yes,kamienica,45,two,1
214,714245154,Zabrze,zabrze,,Śląskie,slaskie,"Idealne dla pary! 2 pokoje, miejsce do pracy, centrum, wysoki standard",2200.0,PLN,Parter,yes,kamienica,41,two,1
215,770484498,Szczecin,szczecin,Centrum,Zachodniopomorskie,zachodniopomorskie,Szczecin centrum mieszkanie jednopokojowe do wynajęcia od 01.08,1700.0,PLN,Parter,yes,blok,33,one,1
216,770484177,Rzeszów,rzeszow,,Podkarpackie,podkarpackie,Kawalerka Mochnackiego - Wynajem,1900.0,PLN,4,yes,kamienica,43,one,200
217,664986749,Warszawa,warszawa,Ochota,Mazowieckie,mazowieckie,Wynajmę mieszkanie ul. Trojdena 5 Ochota obok WUM,3800.0,PLN,2,yes,blok,46,three,1
218,769494528,Szczecin,szczecin,Centrum,Zachodniopomorskie,zachodniopomorskie,Mieszkanie 3 pokojowe,2800.0,PLN,1,yes,blok,63,three,700
219,684530649,Karpacz,karpacz,,Dolnośląskie,dolnoslaskie,do wynajęcia mieszkanie na długo Karpacz 2 pokoje 2 balkony garaż,2800.0,PLN,2,yes,apartamentowiec,53.5,two,490
220,770247050,Kraków,krakow,Bieżanów-Prokocim,Małopolskie,malopolskie,Wynajmę 3-pokojowe mieszanie ul. Mała Góra,2300.0,PLN,1,yes,blok,60,three,400
221,764570506,Kolonia Brużyca,kolonia-bruzyca,,Łódzkie,lodzkie,"Wyjątkowy Apartament Spa z sauną, jacuzzi, ogrodem i dwoma tarasami.",5900.0,PLN,10,yes,pozostale,129,four,1
222,770483988,Kraków,krakow,Krowodrza,Małopolskie,malopolskie,"ENG| ul. A. Krajowej, 53m2, 3 pokoje, balkon",3500.0,PLN,2,yes,blok,52,three,1000
223,767460256,Dęblin,deblin,,Lubelskie,lubelskie,"Lotnisko Mieszkanie! 3 pokojowe obok Biedronki, parking!",1700.0,PLN,2,yes,blok,60,three,200
224,770484186,Ostrów Wielkopolski,ostrow-wielkopolski,,Wielkopolskie,wielkopolskie,"Przytulne, 2 pokoje 38 m, światłowód, parking",1550.0,PLN,6,yes,blok,38,two,1200
225,767646467,Warszawa,warszawa,Żoliborz,Mazowieckie,mazowieckie,"Mieszkanie do wynajęcia -Warszawa, Żoliborz, Hübnera, 99,04 m2",8500.0,PLN,1,no,apartamentowiec,99.04,four,472
226,763735473,Polkowice,polkowice,,Dolnośląskie,dolnoslaskie,"Polkowice, 2 pokoje, 1 piętro , balkon",2200.0,PLN,Parter,yes,blok,55,two,800
227,770073326,Warszawa,warszawa,Mokotów,Mazowieckie,mazowieckie,"Mokotów, metro Pole Mokotowskie, Bruna, ogródek",5800.0,PLN,2,yes,apartamentowiec,80,three,1
228,770071989,Hrubieszów,hrubieszow,,Lubelskie,lubelskie,Mieszkanie do wynajęcia od zaraz,1000.0,PLN,Parter,no,blok,38.5,two,560
229,766615572,Łódź,lodz,Śródmieście,Łódzkie,lodzkie,"2 pokoje | 70m2 | Pomorska, Łódź Śródmieście",2500.0,PLN,1,yes,kamienica,70,two,370
230,736938014,Łańcut,lancut,,Podkarpackie,podkarpackie,Wynajmę bezczynszowe mieszkanie w Łańcucie,1500.0,PLN,Parter,yes,wolnostojacy,54,two,750
231,770455176,Bielsko-Biała,bielsko-biala,,Śląskie,slaskie,Oferuję apartament na wynajem,2900.0,PLN,2,yes,apartamentowiec,37,two,1
232,765761750,Warszawa,warszawa,Ochota,Mazowieckie,mazowieckie,Przestronne Studio w nowym budownictwie Woronicza 82| Pets friendly,2570.0,PLN,2,yes,blok,26.74,one,350
233,691764228,Wrocław,wroclaw,Śródmieście,Dolnośląskie,dolnoslaskie,Mieszkanie 3 pokojowe ul Sępa Szarzyńskiego 30,3300.0,PLN,1,yes,kamienica,45,three,700
234,767468216,Gdańsk,gdansk,Przymorze Małe,Pomorskie,pomorskie,AKTUALNE - Odstapie kawalerke Gdańsk Oliwa/Przymorze (blisko SKM),2700.0,PLN,1,yes,szeregowiec,20,one,450
235,764007838,Lublin,lublin,,Lubelskie,lubelskie,Mieszkanie dwupokojowe Chodźki,2500.0,PLN,5,yes,blok,55,two,1
236,767611802,Warszawa,warszawa,Żoliborz,Mazowieckie,mazowieckie,"Mieszkanie do wynajęcia -Warszawa, Żoliborz, Hübnera, 66,56 m2",4800.0,PLN,Parter,no,blok,66.56,three,380
237,688664633,Częstochowa,czestochowa,Błeszno,Śląskie,slaskie,zadbane mieszkanie do wynajęcia Błeszno,900.0,PLN,2,yes,blok,50,two,410
238,770482846,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Mieszkanie kawalerka Warszawa Wola. Po remoncie. Cena z czynszem,2000.0,PLN,4,yes,blok,18,one,1
239,770483189,Jaworzno,jaworzno,,Śląskie,slaskie,Mieszaknie na wynajem-Jaworzno Centrum,1200.0,PLN,4,no,blok,37.5,two,320
240,701299730,Kraków,krakow,Grzegórzki,Małopolskie,malopolskie,2 pokoje w centrum ul. Rakowicka 22D umeblowane z balkonem,2700.0,PLN,Parter,yes,blok,33,two,650
241,761449463,Pruszków,pruszkow,,Mazowieckie,mazowieckie,Wynajmę mieszkanie 30m2 w Pruszkowie,2500.0,PLN,Parter,yes,blok,30,two,650
242,697879373,Białystok,bialystok,Nowe Miasto,Podlaskie,podlaskie,Wynajmę pokój dziewczynie ul. Kręta,700.0,PLN,3,yes,blok,67,three,720
243,766630860,Toruń,torun,,Kujawsko-pomorskie,kujawsko-pomorskie,Strobanda/Jar/ Toruń/ nowoczesna kawalerka/ 26m2,1600.0,PLN,2,yes,apartamentowiec,26,one,250
244,770428178,Gdańsk,gdansk,Śródmieście,Pomorskie,pomorskie,Mieszkanie 2 pokojowe w centrum Gdańska,3000.0,PLN,5,no,kamienica,54,two,350
245,770175512,Bielsko-Biała,bielsko-biala,,Śląskie,slaskie,"REZERWACJA Mieszkanie dwupokojowe 42mkw, Złote Łany, Bielsko-Biała",1400.0,PLN,1,yes,blok,42.97,two,1
246,769778884,Kraków,krakow,Łagiewniki-Borek Fałęcki,Małopolskie,malopolskie,Mieszkanie na wynajem 3 pokoje Rydlówka,3000.0,PLN,1,yes,apartamentowiec,67,three,600
247,633730850,Kowary,kowary,,Dolnośląskie,dolnoslaskie,Mieszkanie centrum Kowary 65m,1900.0,PLN,4,no,blok,64,three,800
248,770482398,Warszawa,warszawa,Bemowo,Mazowieckie,mazowieckie,2 pokojowe mieszkanie przy Fortach Bema,2500.0,PLN,3,no,blok,57.05,two,800
249,770481956,Kraków,krakow,Bronowice,Małopolskie,malopolskie,Przytulna kawalerka 25 m2 Kraków Bronowice Na Błonie 13A,1700.0,PLN,4,yes,blok,25,one,470
250,203389483,Braniewo,braniewo,,Warmińsko-mazurskie,warminsko-mazurskie,Kawalerka do wynajęcia,600.0,PLN,2,yes,kamienica,20,one,350
251,770481858,Wrocław,wroclaw,Krzyki,Dolnośląskie,dolnoslaskie,"Wielka/Ok. Uniwersyteu Ekonomicznego, Wroclavii, rozkładowe!",2500.0,PLN,1,yes,blok,41,two,
252,770481815,Łódź,lodz,Śródmieście,Łódzkie,lodzkie,Wynajmę mieszkanie w centrum Łodzi,1700.0,PLN,1,yes,kamienica,83,three,
253,770481755,Gdańsk,gdansk,Piecki-Migowo,Pomorskie,pomorskie,"Myśliwskie Wzgórze 5B, Morena, 4 pokoje, garaż, 0%PROWIZJI",4000.0,PLN,,yes,blok,73,four,
254,765484564,Szczecin,szczecin,Centrum,Zachodniopomorskie,zachodniopomorskie,"Wynajem - Mieszkanie 2 pokojowe, Centrum Szczecina, Wysoki Standard!!!",2600.0,PLN,,yes,blok,47,two,
255,770481660,Kraków,krakow,Prądnik Czerwony,Małopolskie,malopolskie,Wynajmę mieszkanie,1000.0,PLN,,yes,blok,36,two,
256,769193660,Kraków,krakow,Podgórze Duchackie,Małopolskie,malopolskie,Samodzielne mieszkanie w prywatnym domu,3000.0,PLN,Parter,yes,wolnostojacy,40,two,3000
257,756769778,Białystok,bialystok,Antoniuk,Podlaskie,podlaskie,Wynajmę 3 pokoje za 1400+680 za czynsz i prąd  Dla max trzech osób,1400.0,PLN,6,yes,blok,60,three,680
258,770442406,Giżycko,gizycko,,Warmińsko-mazurskie,warminsko-mazurskie,Wynajme mieszkanie po kapitalnym remoncie,1400.0,PLN,4,yes,blok,32,two,412
259,770481755,Gdańsk,gdansk,Piecki-Migowo,Pomorskie,pomorskie,"Myśliwskie Wzgórze 5B, Morena, 4 pokoje, garaż, 0%PROWIZJI",4000.0,PLN,2,yes,blok,73,four,800
260,765484564,Szczecin,szczecin,Centrum,Zachodniopomorskie,zachodniopomorskie,"Wynajem - Mieszkanie 2 pokojowe, Centrum Szczecina, Wysoki Standard!!!",2600.0,PLN,1,yes,blok,47,two,470
261,770481660,Kraków,krakow,Prądnik Czerwony,Małopolskie,malopolskie,Wynajmę mieszkanie,1000.0,PLN,1,yes,blok,36,two,350
262,767512679,Kraków,krakow,Prądnik Biały,Małopolskie,malopolskie,Mieszanie do wynajęcia  Żabiniec,3000.0,PLN,4,yes,blok,82,three,1000
263,770481611,Warszawa,warszawa,Wola,Mazowieckie,mazowieckie,Metro Rondo Daszyńskiego/ Warsaw Spire/ Wola/ Oddzielna kuchnia/Balkon,3400.0,PLN,3,yes,apartamentowiec,35,one,1
264,766629557,Warszawa,warszawa,Ursynów,Mazowieckie,mazowieckie,Kawalerka 15m2 wolna dopiero pod koniec września 2022,6000.0,PLN,2,yes,apartamentowiec,35,one,1
265,719748439,Kazimierza Wielka,kazimierza-wielka,,Świętokrzyskie,swietokrzyskie,Mieszkanie na wynajem od sierpnia,1200.0,PLN,Parter,yes,blok,36,two,420
266,767620443,Kraków,krakow,Podgórze,Małopolskie,malopolskie,Bez prowizji mieszkanie 2 pokoje 56 m2 Płaszów Podgórze od właściciela,1800.0,PLN,3,yes,kamienica,56,two,1
267,767089966,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,3 Niezależne Pokoje - 65m2 - ul. Pogorzelska,2900.0,PLN,10,yes,blok,65,three,500
268,688672224,Poznań,poznan,Grunwald,Wielkopolskie,wielkopolskie,3 pokoje (56m2) - ul. Kuźnicza / Głogowska,3250.0,PLN,7,yes,blok,56,three,550
269,767511739,Ustka,ustka,,Pomorskie,pomorskie,"Wynajem okresowy, całoroczny apartamentów dla firm w Ustce",2000.0,PLN,6,yes,apartamentowiec,45,two,500
270,766822795,Częstochowa,czestochowa,Tysiąclecie,Śląskie,slaskie,Mieszkanie do wynajęcia Armii Krajowej  od zaraz po remoncie 52m,1800.0,PLN,4,yes,blok,52,three,500
271,769811215,Szczecin,szczecin,Pomorzany,Zachodniopomorskie,zachodniopomorskie,"Mieszkanie, 2 pokoje, 40m Szczecin Pomorzany",2200.0,PLN,2,yes,blok,40,two,200
272,762776175,Poznań,poznan,Wilda,Wielkopolskie,wielkopolskie,3 pok (72m2) - 2 Balkony - Garderoba - ul. Dolina,2800.0,PLN,1,yes,blok,72,three,470
273,770481271,Warszawa,warszawa,Praga-Północ,Mazowieckie,mazowieckie,Mieszkanie 36m2 dwa pokoje z miejscem postojowym,3000.0,PLN,2,yes,kamienica,36,two,550
274,770481557,Katowice,katowice,Murcki,Śląskie,slaskie,"Mieszkanie, 48 m², Katowice",2300.0,PLN,4,no,blok,48,three,0.01
275,770481544,Katowice,katowice,Koszutka,Śląskie,slaskie,"Mieszkanie, 45 m², Katowice",2200.0,PLN,2,no,blok,45,two,330
276,770481460,Katowice,katowice,Ligota-Panewniki,Śląskie,slaskie,"Mieszkanie, 50 m², Katowice",1850.0,PLN,1,no,blok,50,two,950
277,562687945,Częstochowa,czestochowa,Północ,Śląskie,slaskie,Wynajmę kawalerkę na Północy,1200.0,PLN,1,yes,blok,26.4,one,400
278,683162934,Prudnik,prudnik,,Opolskie,opolskie,Aktualne - Wynajmę mieszkanie w Prudniku ul. Kościuszki,1000.0,PLN,2,yes,blok,47,two,250
279,770480896,Białystok,bialystok,Wysoki Stoczek,Podlaskie,podlaskie,3 pokojowe mieszkanie Wysoki Stoczek (Scaleniowa) - wynajmę,1700.0,PLN,Parter,yes,blok,52,three,240
280,770480820,Gliwice,gliwice,Trynek,Śląskie,slaskie,"Centrum, bezpośrednio",1600.0,PLN,5,yes,kamienica,50,two,1
281,766820976,Szczecin,szczecin,Bukowe,Zachodniopomorskie,zachodniopomorskie,Kawalerka Pomorzany umeblowana bardzo przytulna i słoneczna,1800.0,PLN,3,yes,blok,30,one,500
282,769719108,Nowe Miasto Lubawskie,nowe-miasto-lubawskie,,Warmińsko-mazurskie,warminsko-mazurskie,Wynajmę mieszkania 55m i 37m,950.0,PLN,5,yes,wolnostojacy,37,two,400
283,769269360,Warszawa,warszawa,Żoliborz,Mazowieckie,mazowieckie,Nowe mieszkanie w świetnej lokalizacji,3100.0,PLN,2,yes,apartamentowiec,46,two,260
284,768513444,Gliwice,gliwice,Śródmieście,Śląskie,slaskie,OD WRZEŚNIA: Loft w ścisłym centrum Gliwic,1700.0,PLN,2,yes,kamienica,40,two,1
285,767431462,Łódź,lodz,Śródmieście,Łódzkie,lodzkie,"Kawalerka, Łódź ul. Senatorska",1700.0,PLN,Powyżej 10,yes,apartamentowiec,28,one,240
286,747238560,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,Najlepsze apartamenty Best apartments Noclegi wynajem na każdy termin,8500.0,PLN,3,yes,apartamentowiec,60,two,250
287,770481077,Częstochowa,czestochowa,Ostatni Grosz,Śląskie,slaskie,Komfortowe mieszkanie/nowy blok/2 p./OstatniGrosz,1400.0,PLN,2,yes,pozostale,29,one,400
288,689862445,Poznań,poznan,Stare Miasto,Wielkopolskie,wielkopolskie,SUPER Luksusowy apartament mieszkanie centrum Poznań 2 pokoje,8500.0,PLN,3,yes,apartamentowiec,50,two,600
289,696829813,Tychy,tychy,,Śląskie,slaskie,Wynajem okazjonalny. Apartament Panorama Tychów.,2000.0,PLN,Parter,yes,blok,34,two,420
290,770480355,Kraków,krakow,Grzegórzki,Małopolskie,malopolskie,"2pok. apartament na ul. Bajecznej, Grzegórzki! ENG",2600.0,PLN,3,yes,blok,49,two,390
291,761522764,Radom,radom,,Mazowieckie,mazowieckie,Mieszkanie Studio z parkingiem,1800.0,PLN,4,yes,pozostale,50,one,250
292,766026945,Łódź,lodz,Śródmieście,Łódzkie,lodzkie,"Nowa kawalerka, oddzielna kuchnia, Łódź ul. Kilińskiego/Senatorska",1700.0,PLN,9,yes,apartamentowiec,29,one,1500
293,770480184,Brodnica,brodnica,,Kujawsko-pomorskie,kujawsko-pomorskie,Mieszkanie na wynajem Podmiejska . Nowe- 36 m .,1300.0,PLN,Parter,yes,blok,36,two,500
294,685389744,Lublin,lublin,,Lubelskie,lubelskie,mieszkanie 3 pokojowe wynajaem,1900.0,PLN,4,yes,blok,40,three,1
295,769246779,Łódź,lodz,Śródmieście,Łódzkie,lodzkie,"Kawalerka M2, Łódź Śródmieście ul. Styrska/Lumumby,Uniwersytet Łódzki",1800.0,PLN,Parter,yes,blok,21,one,600
296,769789558,Kraków,krakow,Bieżanów-Prokocim,Małopolskie,malopolskie,Jasne 2 POK. (34m2) *LOGGIA *Parking *Blisko Bonarki *ZIELONA OKOLICA,1800.0,PLN,4,yes,blok,34,two,260
297,653550216,Dąbrowa Górnicza,dabrowa-gornicza,,Śląskie,slaskie,"Wynajmę wyposażone mieszkanie 42m2, Dąbrowa G, ul. Konopnickiej",1500.0,PLN,1,yes,kamienica,42,two,400
298,763636997,Lublin,lublin,,Lubelskie,lubelskie,Przytulna Kawalerka w Centrum Blisko UM Dostępna Od Zaraz,1850.0,PLN,3,yes,blok,32,one,300
299,770480004,Żyrardów,zyrardow,,Mazowieckie,mazowieckie,Mieszkanie wynajem Żyrardów,1500.0,PLN,1,yes,kamienica,20,one,1200
